 765393 root      20   0   32.1g  80872   9544 R  87.5   0.0   0:00.14 ego-host
 765393 root      20   0   32.1g   7.0g   6.9g R 100.0   1.4   0:05.33 ego-host
 765393 root      20   0   32.1g  14.0g  13.9g R 100.0   2.8   0:10.52 ego-host
 765393 root      20   0   32.1g  21.0g  20.9g R 100.0   4.2   0:15.71 ego-host
 765393 root      20   0   32.1g  28.0g  27.9g R 100.0   5.6   0:20.90 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1047   6.3   0:46.91 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1024   6.3   1:42.07 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1050   6.3   2:36.88 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1062   6.3   3:32.12 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1047   6.3   4:27.03 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   5:21.73 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1100   6.3   6:17.38 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1012   6.3   7:13.25 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1035   6.3   8:09.14 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   9:05.53 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1094   6.3  10:02.25 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1100   6.3  10:58.60 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1035   6.3  11:54.47 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1075   6.3  12:50.24 ego-host
 765393 root      20   0       0      0      0 R 100.0   0.0  13:24.10 ego-host
PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 765393 root      20   0   32.1g  80872   9544 R  87.5   0.0   0:00.14 ego-host
 765393 root      20   0   32.1g   7.0g   6.9g R 100.0   1.4   0:05.33 ego-host
 765393 root      20   0   32.1g  14.0g  13.9g R 100.0   2.8   0:10.52 ego-host
 765393 root      20   0   32.1g  21.0g  20.9g R 100.0   4.2   0:15.71 ego-host
 765393 root      20   0   32.1g  28.0g  27.9g R 100.0   5.6   0:20.90 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1047   6.3   0:46.91 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1024   6.3   1:42.07 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1050   6.3   2:36.88 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1062   6.3   3:32.12 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1047   6.3   4:27.03 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   5:21.73 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1100   6.3   6:17.38 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1012   6.3   7:13.25 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1035   6.3   8:09.14 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   9:05.53 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1094   6.3  10:02.25 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1100   6.3  10:58.60 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1035   6.3  11:54.47 ego-host
 765393 root      20   0   34.0g  31.4g  31.4g S  1075   6.3  12:50.24 ego-host
 765393 root      20   0       0      0      0 R 100.0   0.0  13:24.10 ego-host
