PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 874768 root      20   0   32.1g  78460   7128 R  76.5   0.0   0:00.13 ego-host
 874768 root      20   0   32.1g   7.0g   7.0g R  94.1   1.4   0:05.31 ego-host
 874768 root      20   0   32.1g  14.1g  14.0g R 100.0   2.8   0:10.51 ego-host
 874768 root      20   0   32.1g  21.1g  21.0g R 100.0   4.2   0:15.70 ego-host
 874768 root      20   0   32.1g  28.1g  28.0g R  94.1   5.6   0:20.88 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3   0:37.93 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3   1:11.26 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3   1:44.77 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3   2:17.99 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3   2:51.08 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 612.5   6.3   3:24.02 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 625.0   6.3   3:56.96 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 681.2   6.3   4:29.99 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 647.1   6.3   5:03.10 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3   5:36.00 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 623.5   6.3   6:08.99 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3   6:42.28 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 617.6   6.3   7:15.90 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 641.2   6.3   7:49.40 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 687.5   6.3   8:22.72 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 618.8   6.3   8:55.84 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 656.2   6.3   9:29.59 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 625.0   6.3  10:03.16 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 641.2   6.3  10:36.54 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3  11:09.90 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 641.2   6.3  11:43.27 ego-host
 874768 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3  12:16.92 ego-host
