PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 735883 root      20   0   32.1g  76260   4920 R  70.6   0.0   0:00.12 ego-host
 735883 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:05.31 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:10.51 ego-host
 735883 root      20   0   32.1g  76272   4920 R  88.2   0.0   0:15.69 ego-host
 735883 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:20.88 ego-host
 735883 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:26.07 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:31.26 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:36.45 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:41.65 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:46.83 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:52.02 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:57.21 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   1:02.40 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   1:07.59 ego-host
 735883 root      20   0   32.1g  76272   4920 R 100.0   0.0   1:12.78 ego-host
 735883 root      20   0   32.1g  76272   4920 R  94.1   0.0   1:17.96 ego-host
 735883 root      20   0   33.1g   6048   5128 S 335.3   0.0   1:28.89 ego-host
 735883 root      20   0   33.2g   6048   5128 S 343.8   0.0   1:47.02 ego-host
 735883 root      20   0   33.2g   6048   5128 S 356.2   0.0   2:05.44 ego-host
 735883 root      20   0   33.2g   6048   5128 S 341.2   0.0   2:23.67 ego-host
 735883 root      20   0   33.2g   6048   5128 S 350.0   0.0   2:41.90 ego-host
 735883 root      20   0   33.2g   6048   5128 S 368.8   0.0   3:00.22 ego-host
 735883 root      20   0   33.2g   6048   5128 S 341.2   0.0   3:18.49 ego-host
 735883 root      20   0   33.2g   6048   5128 S 356.2   0.0   3:36.99 ego-host
 735883 root      20   0   33.2g   6048   5128 S 356.2   0.0   3:55.36 ego-host
 735883 root      20   0   33.2g   6048   5128 S 347.1   0.0   4:13.77 ego-host
 735883 root      20   0   33.2g   6048   5128 S 375.0   0.0   4:32.25 ego-host
 735883 root      20   0   33.2g   6048   5128 S 341.2   0.0   4:50.62 ego-host
 735883 root      20   0   33.2g   6056   5128 S 341.2   0.0   5:09.09 ego-host
 735883 root      20   0       0      0      0 R 100.0   0.0   5:26.28 ego-host
