PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 914495 root      20   0   32.1g  76260   4920 R  82.4   0.0   0:00.14 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:05.32 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:10.51 ego-host
 914495 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:15.71 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:20.89 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:26.08 ego-host
 914495 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:31.27 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:36.46 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:41.65 ego-host
 914495 root      20   0   32.1g  76272   4920 R 100.0   0.0   0:46.84 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:52.03 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   0:57.22 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   1:02.41 ego-host
 914495 root      20   0   32.1g  76272   4920 R  94.1   0.0   1:07.60 ego-host
 914495 root      20   0   32.1g  76272   4920 R 100.0   0.0   1:12.79 ego-host
 914495 root      20   0   32.1g  76272   4920 R 100.0   0.0   1:17.98 ego-host
 914495 root      20   0   34.0g   6180   5236 S 100.0   0.0   1:23.90 ego-host
 914495 root      20   0   34.0g   6188   5236 S  94.1   0.0   1:32.72 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   1:42.17 ego-host
 914495 root      20   0   34.0g   6188   5236 S 106.2   0.0   1:51.56 ego-host
 914495 root      20   0   34.0g   6188   5236 S 106.2   0.0   2:00.81 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   2:10.24 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   2:19.72 ego-host
 914495 root      20   0   34.0g   6188   5236 S  94.1   0.0   2:29.77 ego-host
 914495 root      20   0   34.0g   6188   5236 S  94.1   0.0   2:38.93 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   2:48.10 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   2:57.34 ego-host
 914495 root      20   0   34.0g   6188   5236 S  94.1   0.0   3:06.68 ego-host
 914495 root      20   0   34.0g   6188   5236 S 447.1   0.0   3:16.82 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   3:26.09 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   3:35.35 ego-host
 914495 root      20   0   34.0g   6188   5236 S 423.5   0.0   3:45.21 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   3:54.49 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   4:03.91 ego-host
 914495 root      20   0   34.0g   6188   5236 S 106.2   0.0   4:13.13 ego-host
 914495 root      20   0   34.0g   6188   5236 S 481.2   0.0   4:23.14 ego-host
 914495 root      20   0   34.0g   6188   5236 S 441.2   0.0   4:32.58 ego-host
 914495 root      20   0   34.0g   6188   5236 S 100.0   0.0   4:42.03 ego-host
