PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 757575 root      20   0   32.1g  80732   9404 R  76.5   0.0   0:00.13 ego-host
 757575 root      20   0   32.1g   7.1g   7.0g R  94.1   1.4   0:05.32 ego-host
 757575 root      20   0   32.1g  14.2g  14.1g R  94.1   2.8   0:10.51 ego-host
 757575 root      20   0   32.1g  21.3g  21.2g R  94.1   4.3   0:15.70 ego-host
 757575 root      20   0   32.1g  28.4g  28.3g R 100.0   5.7   0:20.89 ego-host
 757575 root      20   0   33.6g  31.4g  31.4g S 617.6   6.3   0:39.47 ego-host
 757575 root      20   0   33.6g  31.4g  31.4g S 643.8   6.3   1:13.14 ego-host
 757575 root      20   0   33.7g  31.4g  31.4g S 668.8   6.3   1:47.01 ego-host
 757575 root      20   0   33.7g  31.4g  31.4g S 617.6   6.3   2:20.84 ego-host
 757575 root      20   0   33.7g  31.4g  31.4g S 675.0   6.3   2:54.89 ego-host
 757575 root      20   0   33.7g  31.4g  31.4g S 637.5   6.3   3:28.86 ego-host
 757575 root      20   0   33.7g  31.4g  31.4g S 662.5   6.3   4:03.10 ego-host
 757575 root      20   0   33.8g  31.4g  31.4g S 656.2   6.3   4:37.00 ego-host
 757575 root      20   0   33.8g  31.4g  31.4g S 687.5   6.3   5:11.30 ego-host
 757575 root      20   0   33.8g  31.4g  31.4g S 629.4   6.3   5:45.14 ego-host
 757575 root      20   0   33.8g  31.4g  31.4g S 629.4   6.3   6:18.88 ego-host
 757575 root      20   0       0      0      0 R 100.0   0.0   6:52.46 ego-host
