PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 916941 root      20   0 2438708  62304   3164 S 217.6   0.0   0:00.37 exe
 916941 root      20   0 9729608 749904   3164 R  1312   0.1   0:45.30 exe
 916941 root      20   0 9729608 761736   3164 S  94.1   0.1   1:29.70 exe
 916941 root      20   0 9729608 770156   3164 S 106.2   0.1   2:15.35 exe
 916941 root      20   0 9729608 772796   3164 S  3359   0.1   3:06.97 exe
 916941 root      20   0 9729608 774948   3164 S  94.1   0.1   3:52.61 exe
 916941 root      20   0 9795460 776812   3164 S  94.1   0.1   4:38.06 exe
 916941 root      20   0 9795460 777496   3164 S  3806   0.1   5:30.96 exe
 916941 root      20   0 9795460 777788   3164 S  94.1   0.1   6:18.12 exe
 916941 root      20   0 9795460 778220   3164 S 100.0   0.1   7:02.84 exe
 916941 root      20   0 9795460 778464   3164 S  3265   0.1   7:54.40 exe
 916941 root      20   0 9795460 783836   3164 S  94.1   0.1   8:37.51 exe
 916941 root      20   0 9795460 783836   3164 S  3465   0.1   9:28.00 exe
 916941 root      20   0 9795460 783836   3164 S  94.1   0.1  10:12.41 exe
 916941 root      20   0 9795460 783836   3164 S  3719   0.1  11:02.08 exe
 916941 root      20   0 9795460 783860   3164 S  94.1   0.1  11:48.52 exe
 916941 root      20   0 9795460 783860   3164 S  3088   0.1  12:39.67 exe
 916941 root      20   0 9795460 784096   3204 S 100.0   0.1  13:28.40 exe
 916941 root      20   0 9795460 784132   3204 S  4250   0.1  14:20.66 exe
 916941 root      20   0 9795460 784208   3204 S 100.0   0.1  15:08.36 exe
 916941 root      20   0 9795460 784208   3204 S 117.6   0.1  16:00.54 exe
 916941 root      20   0 9795460 784208   3204 S  94.1   0.1  16:45.22 exe
 916941 root      20   0 9795460 784208   3204 S 100.0   0.1  17:37.36 exe
 916941 root      20   0 9795460 784208   3204 S 106.2   0.1  18:23.86 exe
 916941 root      20   0 9795460 784208   3204 S 106.2   0.1  19:17.72 exe
 916941 root      20   0 9795460 784208   3204 S  3406   0.1  20:10.46 exe
 916941 root      20   0 9795460 784208   3204 S  94.1   0.1  20:54.44 exe
 916941 root      20   0 9795460 784208   3204 S  3041   0.1  21:45.76 exe
 916941 root      20   0 9795460 784208   3204 S 100.0   0.1  22:33.80 exe
 916941 root      20   0 9795460 784208   3204 S  3153   0.1  23:24.77 exe
 916941 root      20   0 9795460 784208   3204 S 106.2   0.1  24:10.50 exe
 916941 root      20   0 9795460 784208   3204 S  3619   0.1  25:01.46 exe
 916941 root      20   0 9795460 784208   3204 S 100.0   0.1  25:48.45 exe
 916941 root      20   0 9795460 784208   3204 S  3665   0.1  26:40.39 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  27:26.10 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  28:17.58 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  29:01.92 exe
 916941 root      20   0 9795460 784328   3204 S  94.1   0.1  29:52.21 exe
 916941 root      20   0 9795460 784328   3204 S  3635   0.1  30:45.54 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  31:31.30 exe
 916941 root      20   0 9795460 784328   3204 S  3571   0.1  32:22.36 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  33:07.21 exe
 916941 root      20   0 9795460 784328   3204 S 105.6   0.1  33:57.35 exe
 916941 root      20   0 9795460 784328   3204 S  94.1   0.1  34:41.90 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  35:33.03 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  36:18.11 exe
 916941 root      20   0 9795460 784328   3204 S  94.1   0.1  37:10.10 exe
 916941 root      20   0 9795460 784328   3204 S  3125   0.1  38:00.30 exe
 916941 root      20   0 9795460 784328   3204 S 100.0   0.1  38:45.34 exe
 916941 root      20   0 9795460 784332   3204 S  1174   0.1  39:34.42 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  40:21.08 exe
 916941 root      20   0 9795460 784332   3204 S  4025   0.1  41:11.58 exe
 916941 root      20   0 9795460 784332   3204 S 100.0   0.1  41:56.15 exe
 916941 root      20   0 9795460 784332   3204 S  3018   0.1  42:45.43 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  43:33.65 exe
 916941 root      20   0 9795460 784332   3204 S  3900   0.1  44:24.16 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  45:11.25 exe
 916941 root      20   0 9795460 784332   3204 S 140.0   0.1  46:03.80 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  46:48.04 exe
 916941 root      20   0 9795460 784332   3204 S 123.5   0.1  47:41.21 exe
 916941 root      20   0 9795460 784332   3204 S 100.0   0.1  48:26.44 exe
 916941 root      20   0 9795460 784332   3204 S 100.0   0.1  49:18.80 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  50:04.16 exe
 916941 root      20   0 9795460 784332   3204 S  94.1   0.1  50:52.07 exe
