PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 715934 root      20   0 1709512  13284   3164 S 137.5   0.0   0:00.23 exe
 715934 root      20   0 1775868  14592   3164 S 135.3   0.0   0:08.04 exe
 715934 root      20   0 1775868  16216   3164 S 156.2   0.0   0:15.81 exe
 715934 root      20   0 1775868  16216   3164 S 156.2   0.0   0:23.65 exe
 715934 root      20   0 1775868  16440   3164 S 150.0   0.0   0:31.48 exe
 715934 root      20   0 1775868  16440   3164 R 150.0   0.0   0:39.31 exe
 715934 root      20   0 1775868  16492   3204 S 156.2   0.0   0:47.13 exe
 715934 root      20   0 1775868  16492   3204 S 143.8   0.0   0:54.97 exe
 715934 root      20   0 1775868  16564   3204 S 150.0   0.0   1:02.78 exe
 715934 root      20   0 1775868  16564   3204 S 135.3   0.0   1:10.63 exe
 715934 root      20   0 1775868  16564   3204 S 147.1   0.0   1:18.48 exe
 715934 root      20   0 1775868  16564   3204 S 147.1   0.0   1:26.32 exe
 715934 root      20   0 1775868  16568   3204 S 150.0   0.0   1:34.18 exe
 715934 root      20   0 1775868  16784   3204 S 162.5   0.0   1:42.04 exe
