 765658 root      20   0   32.1g  80504   9172 R  76.5   0.0   0:00.13 ego-host
 765658 root      20   0   32.1g   7.1g   7.0g R 100.0   1.4   0:05.32 ego-host
 765658 root      20   0   32.1g  14.1g  14.1g R  94.1   2.8   0:10.51 ego-host
 765658 root      20   0   32.1g  21.2g  21.1g R  94.1   4.2   0:15.69 ego-host
 765658 root      20   0   32.1g  28.3g  28.2g R 100.0   5.7   0:20.89 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S 964.7   6.3   0:49.16 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1094   6.3   1:44.47 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1006   6.3   2:39.14 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   3:33.93 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1069   6.3   4:29.33 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1138   6.3   5:24.95 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1138   6.3   6:19.98 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1088   6.3   7:15.11 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1131   6.3   8:10.14 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1075   6.3   9:05.17 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1029   6.3  10:00.29 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1081   6.3  10:56.22 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1069   6.3  11:51.11 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1050   6.3  12:46.03 ego-host
 765658 root      20   0       0      0      0 R 100.0   0.0  13:26.82 ego-host
PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 765658 root      20   0   32.1g  80504   9172 R  76.5   0.0   0:00.13 ego-host
 765658 root      20   0   32.1g   7.1g   7.0g R 100.0   1.4   0:05.32 ego-host
 765658 root      20   0   32.1g  14.1g  14.1g R  94.1   2.8   0:10.51 ego-host
 765658 root      20   0   32.1g  21.2g  21.1g R  94.1   4.2   0:15.69 ego-host
 765658 root      20   0   32.1g  28.3g  28.2g R 100.0   5.7   0:20.89 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S 964.7   6.3   0:49.16 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1094   6.3   1:44.47 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1006   6.3   2:39.14 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1081   6.3   3:33.93 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1069   6.3   4:29.33 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1138   6.3   5:24.95 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1138   6.3   6:19.98 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1088   6.3   7:15.11 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1131   6.3   8:10.14 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1075   6.3   9:05.17 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1029   6.3  10:00.29 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1081   6.3  10:56.22 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1069   6.3  11:51.11 ego-host
 765658 root      20   0   34.0g  31.4g  31.4g S  1050   6.3  12:46.03 ego-host
 765658 root      20   0       0      0      0 R 100.0   0.0  13:26.82 ego-host
