 939991 root      20   0   32.1g  76460   5128 R  76.5   0.0   0:00.13 ego-host
 939991 root      20   0   32.1g   7.1g   7.0g R  94.1   1.4   0:05.31 ego-host
 939991 root      20   0   32.1g  14.2g  14.1g R 100.0   2.8   0:10.51 ego-host
 939991 root      20   0   32.1g  21.3g  21.2g R  94.1   4.3   0:15.70 ego-host
 939991 root      20   0   32.1g  28.3g  28.3g R 100.0   5.7   0:20.89 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 682.4   6.3   0:32.43 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 723.5   6.3   0:56.43 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 411.8   6.3   1:20.01 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 411.8   6.3   1:44.32 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 431.2   6.3   2:08.71 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 437.5   6.3   2:32.91 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 437.5   6.3   2:57.09 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 425.0   6.3   3:21.48 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 400.0   6.3   3:46.03 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 388.2   6.3   4:09.85 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 394.1   6.3   4:34.18 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 394.1   6.3   4:58.14 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 406.2   6.3   5:22.18 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 406.2   6.3   5:46.36 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 425.0   6.3   6:09.87 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 400.0   6.3   6:33.59 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 394.1   6.3   6:57.50 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 411.8   6.3   7:21.69 ego-host
 939991 root      20   0   34.0g  31.4g  31.4g S 400.0   6.3   7:45.80 ego-host
