PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
1002826 root      20   0 7032352  67716   2216 R 606.2   0.0   0:00.99 mini-li
1002826 root      20   0   10.2g 698704   2228 S  1188   0.1   1:08.26 mini-li
1002826 root      20   0   10.2g 671744   2228 S  1133   0.1   2:16.85 mini-li
1002826 root      20   0   10.2g 670320   2228 S  1259   0.1   3:25.97 mini-li
1002826 root      20   0   10.2g 724136   2228 S  1206   0.1   4:34.39 mini-li
1002826 root      20   0   10.2g 721744   2228 S  1153   0.1   5:40.05 mini-li
1002826 root      20   0   10.2g 716636   2228 S  1159   0.1   6:45.68 mini-li
1002826 root      20   0   10.2g 675988   2228 S  1182   0.1   7:54.28 mini-li
1002826 root      20   0   10.2g 722604   2228 S  1165   0.1   9:01.95 mini-li
1002826 root      20   0   10.2g 721236   2228 S  1147   0.1  10:07.96 mini-li
1002826 root      20   0   10.2g 724252   2228 R  1147   0.1  11:13.56 mini-li
1002826 root      20   0   10.2g 665516   2228 S  1165   0.1  12:20.81 mini-li
1002826 root      20   0   10.2g 721436   2228 R  1456   0.1  13:29.12 mini-li
1002826 root      20   0   10.2g 719540   2228 S  1188   0.1  14:34.04 mini-li
1002826 root      20   0   10.2g 668144   2228 S  1200   0.1  15:41.48 mini-li
1002826 root      20   0   10.2g 714312   2228 R  1165   0.1  16:47.03 mini-li
1002826 root      20   0   10.2g 665296   2228 S  1176   0.1  17:56.10 mini-li
1002826 root      20   0   10.2g 720240   2228 S  1176   0.1  19:03.42 mini-li
1002826 root      20   0   10.2g 710232   2228 S  1229   0.1  20:09.19 mini-li
1002826 root      20   0   10.2g 665060   2228 R  1176   0.1  21:16.79 mini-li
1002826 root      20   0   10.2g 706768   2284 S  1147   0.1  22:22.20 mini-li
1002826 root      20   0   10.2g 663976   2284 S  1182   0.1  23:31.56 mini-li
1002826 root      20   0   10.2g 716424   2284 S  1256   0.1  24:36.84 mini-li
1002826 root      20   0   10.2g 693768   2284 S  1219   0.1  25:44.76 mini-li
1002826 root      20   0   10.2g 675348   2284 S  1194   0.1  26:53.43 mini-li
1002826 root      20   0   10.2g 724880   2284 R  1659   0.1  28:00.79 mini-li
1002826 root      20   0   10.2g 672880   2284 S  1153   0.1  29:05.80 mini-li
1002826 root      20   0   10.2g 727104   2284 S  1129   0.1  30:13.64 mini-li
1002826 root      20   0   10.2g 694316   2284 R  1212   0.1  31:21.29 mini-li
1002826 root      20   0   10.2g 669540   2284 S  1206   0.1  32:30.15 mini-li
1002826 root      20   0   10.2g 723172   2284 S  1141   0.1  33:38.32 mini-li
1002826 root      20   0   10.2g 724460   2284 S  1118   0.1  34:47.32 mini-li
1002826 root      20   0   10.2g 726432   2284 S  1141   0.1  35:51.09 mini-li
1002826 root      20   0   10.2g 726900   2284 S  1129   0.1  36:55.53 mini-li
1002826 root      20   0   10.2g 728700   2284 S  1153   0.1  38:05.03 mini-li
1002826 root      20   0   10.2g 719040   2284 S  1159   0.1  39:09.95 mini-li
1002826 root      20   0   10.2g 712780   2284 S  1171   0.1  40:18.04 mini-li
1002826 root      20   0   10.2g 718088   2284 S  1206   0.1  41:26.24 mini-li
1002826 root      20   0   10.2g 713176   2284 S  1812   0.1  42:31.24 mini-li
1002826 root      20   0   10.2g 719864   2284 S  1147   0.1  43:37.64 mini-li
1002826 root      20   0   10.2g 665292   2284 S  1250   0.1  44:43.49 mini-li
1002826 root      20   0   10.2g 720104   2284 S  1225   0.1  45:51.18 mini-li
1002826 root      20   0   10.2g 673772   2284 R  1159   0.1  46:55.87 mini-li
1002826 root      20   0   10.2g 662856   2284 S  1165   0.1  48:04.62 mini-li
1002826 root      20   0   10.2g 717856   2284 S  1141   0.1  49:11.91 mini-li
1002826 root      20   0   10.2g 716244   2284 S  1129   0.1  50:20.68 mini-li
1002826 root      20   0   10.2g 711212   2284 S  1225   0.1  51:25.16 mini-li
1002826 root      20   0   10.2g 666340   2284 S  1212   0.1  52:32.42 mini-li
1002826 root      20   0   10.2g 716332   2284 S  4212   0.1  53:42.01 mini-li
1002826 root      20   0   10.2g 712752   2284 S  1159   0.1  54:47.32 mini-li
1002826 root      20   0   10.2g 667580   2284 S  1147   0.1  55:54.75 mini-li
1002826 root      20   0   10.2g 706396   2284 S  1159   0.1  56:59.84 mini-li
1002826 root      20   0   10.2g 661296   2284 S  1188   0.1  58:07.74 mini-li
1002826 root      20   0   10.2g 717396   2284 S  1171   0.1  59:14.48 mini-li
1002826 root      20   0   10.2g 704696   2284 S  1788   0.1  60:19.99 mini-li
1002826 root      20   0   10.2g 660760   2284 S  1153   0.1  61:28.27 mini-li
1002826 root      20   0   10.2g 713740   2284 S  1171   0.1  62:35.43 mini-li
1002826 root      20   0   10.2g 713724   2284 S  1153   0.1  63:40.87 mini-li
1002826 root      20   0   10.2g 716356   2284 S  1159   0.1  64:49.37 mini-li
1002826 root      20   0   10.2g 715352   2284 R  1124   0.1  65:57.27 mini-li
1002826 root      20   0   10.2g 709308   2284 S  1153   0.1  67:02.12 mini-li
1002826 root      20   0   10.2g 704144   2284 S  1771   0.1  68:10.55 mini-li
1002826 root      20   0   10.2g 659656   2284 S  1153   0.1  69:19.05 mini-li
1002826 root      20   0   10.2g 713460   2284 S  1141   0.1  70:27.71 mini-li
1002826 root      20   0   10.2g 667064   2284 S  1135   0.1  71:35.88 mini-li
1002826 root      20   0   10.2g 718212   2284 S  1129   0.1  72:42.20 mini-li
1002826 root      20   0   10.2g 708080   2284 S  1135   0.1  73:48.02 mini-li
1002826 root      20   0   10.2g 664548   2284 R  1141   0.1  74:56.54 mini-li
1002826 root      20   0   10.2g 718400   2284 R  1165   0.1  76:03.76 mini-li
1002826 root      20   0   10.2g 716964   2284 S  1141   0.1  77:13.65 mini-li
1002826 root      20   0   10.2g 718544   2284 S  1219   0.1  78:17.74 mini-li
1002826 root      20   0   10.2g 719600   2284 S  1231   0.1  79:22.38 mini-li
1002826 root      20   0   10.2g 720128   2284 S  1147   0.1  80:27.52 mini-li
1002826 root      20   0   10.2g 726284   2284 S  4065   0.1  81:36.99 mini-li
1002826 root      20   0   10.2g 714056   2284 R  1141   0.1  82:41.21 mini-li
1002826 root      20   0   10.2g 720064   2284 R  1176   0.1  83:48.85 mini-li
1002826 root      20   0   10.2g 711352   2284 S  1147   0.1  84:53.81 mini-li
1002826 root      20   0   10.2g 696792   2284 S  1175   0.1  86:00.77 mini-li
1002826 root      20   0   10.2g 715676   2284 S  1219   0.1  87:09.41 mini-li
1002826 root      20   0   10.2g 710068   2284 S  1165   0.1  88:13.96 mini-li
1002826 root      20   0   10.2g 661812   2284 S  1218   0.1  89:22.24 mini-li
1002826 root      20   0   10.2g 712256   2284 S  1141   0.1  90:27.72 mini-li
1002826 root      20   0   10.2g 706840   2284 R  1547   0.1  91:36.74 mini-li
1002826 root      20   0   10.2g 717404   2284 S  1135   0.1  92:45.29 mini-li
1002826 root      20   0   10.2g 710628   2284 S  1171   0.1  93:49.87 mini-li
1002826 root      20   0   10.2g 663428   2284 S  1124   0.1  94:57.41 mini-li
1002826 root      20   0   10.2g 710992   2284 S  1153   0.1  96:01.88 mini-li
1002826 root      20   0   10.2g 705660   2284 S  1165   0.1  97:10.10 mini-li
1002826 root      20   0   10.2g 663352   2284 S  1147   0.1  98:18.33 mini-li
1002826 root      20   0   10.2g 709512   2284 S  1231   0.1  99:23.02 mini-li
1002826 root      20   0   10.2g 660708   2284 S  1219   0.1 100:31.01 mini-li
1002826 root      20   0   10.2g 717804   2284 R  1225   0.1 101:37.64 mini-li
1002826 root      20   0   10.2g 695588   2284 R  1200   0.1 102:42.74 mini-li
1002826 root      20   0   10.2g 663780   2284 R  1135   0.1 103:51.93 mini-li
1002826 root      20   0   10.2g 717764   2284 S  1112   0.1 104:59.69 mini-li
1002826 root      20   0   10.2g 716688   2284 S  1147   0.1 106:06.33 mini-li
1002826 root      20   0   10.2g 708536   2284 S  1559   0.1 107:11.96 mini-li
1002826 root      20   0   10.2g 718128   2284 S  1182   0.1 108:19.13 mini-li
1002826 root      20   0   10.2g 662816   2284 S  1256   0.1 109:25.14 mini-li
1002826 root      20   0   10.2g 715468   2284 R  1147   0.1 110:34.18 mini-li
1002826 root      20   0   10.2g 717096   2284 R  1212   0.1 111:42.16 mini-li
1002826 root      20   0   10.2g 706888   2284 S  1165   0.1 112:46.69 mini-li
1002826 root      20   0   10.2g 713908   2284 S  1118   0.1 113:54.83 mini-li
1002826 root      20   0   10.2g 719188   2284 S  2053   0.1 115:01.77 mini-li
1002826 root      20   0   10.2g 722148   2284 S  1225   0.1 116:06.16 mini-li
1002826 root      20   0   10.2g 723216   2284 R  1153   0.1 117:15.10 mini-li
1002826 root      20   0   10.2g 726060   2284 S  1135   0.1 118:23.02 mini-li
1002826 root      20   0   10.2g 719968   2284 S  1129   0.1 119:31.37 mini-li
1002826 root      20   0   10.2g 711588   2284 S  1129   0.1 120:36.49 mini-li
1002826 root      20   0   10.2g 662288   2284 S  1153   0.1 121:43.27 mini-li
1002826 root      20   0   10.2g 722488   2284 S  1153   0.1 122:50.77 mini-li
1002826 root      20   0   10.2g 705724   2284 S  1600   0.1 123:55.67 mini-li
1002826 root      20   0   10.2g 661908   2284 S  1171   0.1 125:03.37 mini-li
1002826 root      20   0   10.2g 712072   2284 R  1129   0.1 126:08.65 mini-li
1002826 root      20   0   10.2g 662836   2284 S  1182   0.1 127:16.71 mini-li
1002826 root      20   0   10.2g 714068   2284 S  1153   0.1 128:25.67 mini-li
1002826 root      20   0   10.2g 715388   2284 S  1135   0.1 129:30.65 mini-li
1002826 root      20   0   10.2g 716432   2284 S  1171   0.1 130:35.15 mini-li
1002826 root      20   0   10.2g 718268   2284 R  1124   0.1 131:44.67 mini-li
1002826 root      20   0   10.2g 719056   2284 S  1129   0.1 132:53.26 mini-li
1002826 root      20   0   10.2g 719056   2284 S  1153   0.1 133:58.50 mini-li
1002826 root      20   0   10.2g 720580   2284 S  1159   0.1 135:07.43 mini-li
1002826 root      20   0   10.2g 717548   2284 S  1153   0.1 136:13.78 mini-li
1002826 root      20   0   10.2g 710932   2284 S  1171   0.1 137:19.26 mini-li
1002826 root      20   0   10.2g 716192   2284 R  1135   0.1 138:27.97 mini-li
1002826 root      20   0   10.2g 718568   2284 S  1159   0.1 139:33.43 mini-li
1002826 root      20   0   10.2g 682028   2284 S  1147   0.1 140:41.77 mini-li
1002826 root      20   0   10.2g 666688   2284 S  1124   0.1 141:50.13 mini-li
1002826 root      20   0   10.2g 709152   2284 S  1141   0.1 142:55.38 mini-li
1002826 root      20   0   10.2g 663536   2284 S  1171   0.1 144:03.55 mini-li
1002826 root      20   0   10.2g 709956   2284 S  1165   0.1 145:07.21 mini-li
1002826 root      20   0   10.2g 668044   2284 S  1153   0.1 146:13.79 mini-li
1002826 root      20   0   10.2g 662696   2284 S  1153   0.1 147:21.80 mini-li
1002826 root      20   0   10.2g 707740   2284 S  1238   0.1 148:25.92 mini-li
1002826 root      20   0   10.2g 662236   2284 S  1219   0.1 149:33.09 mini-li
1002826 root      20   0   10.2g 716064   2284 S  1250   0.1 150:40.36 mini-li
1002826 root      20   0   10.2g 729968   2284 R  1200   0.1 151:49.52 mini-li
1002826 root      20   0   10.2g 718528   2284 S  1165   0.1 152:54.00 mini-li
1002826 root      20   0   10.2g 713240   2284 S  1165   0.1 154:02.64 mini-li
1002826 root      20   0   10.2g 666500   2284 S  1147   0.1 155:09.87 mini-li
1002826 root      20   0   10.2g 717580   2284 S  1176   0.1 156:18.58 mini-li
1002826 root      20   0   10.2g 714912   2284 S  1135   0.1 157:24.85 mini-li
1002826 root      20   0   10.2g 707052   2284 S  1159   0.1 158:29.63 mini-li
1002826 root      20   0   10.2g 710736   2284 S  1147   0.1 159:38.64 mini-li
1002826 root      20   0   10.2g 661776   2284 S  1124   0.1 160:46.01 mini-li
1002826 root      20   0   10.2g 718736   2284 S  1200   0.1 161:53.54 mini-li
1002826 root      20   0   10.2g 661864   2284 S  1135   0.1 162:58.36 mini-li
1002826 root      20   0   10.3g 717752   2284 S  1219   0.1 164:08.08 mini-li
1002826 root      20   0   10.3g 717420   2284 S  1206   0.1 165:17.17 mini-li
1002826 root      20   0   10.3g 714924   2284 S  1135   0.1 166:26.49 mini-li
1002826 root      20   0   10.3g 716508   2284 S  1165   0.1 167:30.44 mini-li
1002826 root      20   0   10.3g 722668   2284 S  1165   0.1 168:34.43 mini-li
1002826 root      20   0   10.3g 723484   2284 S  1135   0.1 169:39.43 mini-li
1002826 root      20   0   10.3g 724144   2284 S  1153   0.1 170:48.38 mini-li
1002826 root      20   0   10.3g 719496   2284 S  1129   0.1 171:55.69 mini-li
1002826 root      20   0   10.3g 714016   2284 S  1153   0.1 173:00.32 mini-li
