PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
1243770 root      20   0   32.1g  79688   8320 R  87.5   0.0   0:00.14 ego-host
1243770 root      20   0   32.1g   7.0g   7.0g R  88.2   1.4   0:05.32 ego-host
1243770 root      20   0   32.1g  14.1g  14.0g R  94.1   2.8   0:10.51 ego-host
1243770 root      20   0   32.1g  21.1g  21.1g R 100.0   4.2   0:15.71 ego-host
1243770 root      20   0   32.1g  28.2g  28.1g R  94.1   5.6   0:20.90 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S  94.1   6.3   0:28.00 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 100.0   6.3   0:36.18 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 612.5   6.3   0:58.90 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3   1:28.92 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 576.5   6.3   2:01.07 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 564.7   6.3   2:33.60 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 606.2   6.3   3:06.05 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 600.0   6.3   3:38.57 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3   4:08.95 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3   4:42.74 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3   5:16.98 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 652.9   6.3   5:50.22 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3   6:21.00 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 564.7   6.3   6:53.69 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3   7:26.97 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 576.5   6.3   8:00.28 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3   8:31.42 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 637.5   6.3   9:05.68 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 600.0   6.3   9:37.42 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  10:10.70 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3  10:44.63 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 618.8   6.3  11:17.97 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  11:49.20 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  12:22.99 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 605.9   6.3  12:56.82 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  13:28.14 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3  14:02.18 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S  2165   6.3  14:35.83 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  15:07.44 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 600.0   6.3  15:41.14 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  16:12.71 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  16:46.14 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  17:19.79 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  17:51.07 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  18:25.03 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  18:58.18 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 911.8   6.3  19:30.74 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  20:01.46 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 625.0   6.3  20:35.20 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3  21:08.75 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 612.5   6.3  21:39.60 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  22:12.91 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  22:46.17 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S  1000   6.3  23:19.33 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  23:50.93 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  24:24.68 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 631.2   6.3  24:55.78 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 625.0   6.3  25:29.91 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 717.6   6.3  26:03.91 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 618.8   6.3  26:34.97 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  27:09.02 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  27:42.64 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  28:13.69 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 618.8   6.3  28:47.32 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  29:20.96 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 576.5   6.3  29:52.41 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3  30:25.71 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 570.6   6.3  30:58.54 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 652.9   6.3  31:30.94 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 618.8   6.3  32:01.76 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 582.4   6.3  32:35.21 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  33:09.01 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 588.2   6.3  33:40.61 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  34:14.86 ego-host
1243770 root      20   0   34.0g  31.4g  31.4g S 594.1   6.3  34:46.61 ego-host
