 738517 root      20   0   32.1g  79416   8084 R  76.5   0.0   0:00.13 ego-host
 738517 root      20   0   32.1g   7.1g   7.0g R  94.1   1.4   0:05.32 ego-host
 738517 root      20   0   32.1g  14.1g  14.1g R  94.1   2.8   0:10.51 ego-host
 738517 root      20   0   32.1g  21.2g  21.1g R  94.1   4.2   0:15.70 ego-host
 738517 root      20   0   32.1g  28.2g  28.2g R 100.0   5.7   0:20.89 ego-host
 738517 root      20   0   33.3g  31.4g  31.4g S 512.5   6.3   0:35.38 ego-host
 738517 root      20   0   33.5g  31.4g  31.4g S 493.8   6.3   1:01.24 ego-host
 738517 root      20   0   33.5g  31.4g  31.4g S 487.5   6.3   1:26.96 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 482.4   6.3   1:52.98 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 525.0   6.3   2:18.94 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 487.5   6.3   2:44.75 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 525.0   6.3   3:10.67 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 488.2   6.3   3:36.78 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 487.5   6.3   4:02.69 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 500.0   6.3   4:28.59 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 493.8   6.3   4:54.50 ego-host
PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 738517 root      20   0   32.1g  79416   8084 R  76.5   0.0   0:00.13 ego-host
 738517 root      20   0   32.1g   7.1g   7.0g R  94.1   1.4   0:05.32 ego-host
 738517 root      20   0   32.1g  14.1g  14.1g R  94.1   2.8   0:10.51 ego-host
 738517 root      20   0   32.1g  21.2g  21.1g R  94.1   4.2   0:15.70 ego-host
 738517 root      20   0   32.1g  28.2g  28.2g R 100.0   5.7   0:20.89 ego-host
 738517 root      20   0   33.3g  31.4g  31.4g S 512.5   6.3   0:35.38 ego-host
 738517 root      20   0   33.5g  31.4g  31.4g S 493.8   6.3   1:01.24 ego-host
 738517 root      20   0   33.5g  31.4g  31.4g S 487.5   6.3   1:26.96 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 482.4   6.3   1:52.98 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 525.0   6.3   2:18.94 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 487.5   6.3   2:44.75 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 525.0   6.3   3:10.67 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 488.2   6.3   3:36.78 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 487.5   6.3   4:02.69 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 500.0   6.3   4:28.59 ego-host
 738517 root      20   0   33.6g  31.4g  31.4g S 493.8   6.3   4:54.50 ego-host
