PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 792663 root      20   0   32.1g  78236   6908 R  76.5   0.0   0:00.13 ego-host
 792663 root      20   0   32.1g   7.1g   7.0g R 100.0   1.4   0:05.32 ego-host
 792663 root      20   0   32.1g  14.2g  14.1g R  94.1   2.8   0:10.50 ego-host
 792663 root      20   0   32.1g  21.3g  21.2g R  94.1   4.3   0:15.69 ego-host
 792663 root      20   0   32.1g  28.4g  28.3g R 100.0   5.7   0:20.89 ego-host
 792663 root      20   0   33.8g  31.4g  31.4g S 312.5   6.3   0:31.72 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 350.0   6.3   0:49.37 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 350.0   6.3   1:07.51 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 352.9   6.3   1:25.65 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 368.8   6.3   1:43.67 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 375.0   6.3   2:01.78 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 368.8   6.3   2:20.14 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 362.5   6.3   2:38.76 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 343.8   6.3   2:57.17 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 356.2   6.3   3:15.46 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 311.8   6.3   3:33.57 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 331.2   6.3   3:51.46 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 331.2   6.3   4:09.20 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 331.2   6.3   4:26.64 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 329.4   6.3   4:44.55 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 350.0   6.3   5:02.25 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 362.5   6.3   5:20.50 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 347.1   6.3   5:39.13 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 317.6   6.3   5:56.66 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 356.2   6.3   6:14.59 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 356.2   6.3   6:32.82 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 375.0   6.3   6:51.14 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 356.2   6.3   7:09.50 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 335.3   6.3   7:27.80 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 350.0   6.3   7:46.30 ego-host
 792663 root      20   0   34.0g  31.4g  31.4g S 381.2   6.3   8:05.01 ego-host
 792663 root      20   0       0      0      0 R 100.0   0.0   8:19.38 ego-host
