PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
1036347 root      20   0   32.1g  80076   8744 R  76.5   0.0   0:00.13 ego-host
1036347 root      20   0   32.1g   6.9g   6.9g R 100.0   1.4   0:05.33 ego-host
1036347 root      20   0   32.1g  14.0g  13.9g R 100.0   2.8   0:10.52 ego-host
1036347 root      20   0   32.1g  21.1g  21.0g R  94.1   4.2   0:15.70 ego-host
1036347 root      20   0   32.1g  28.1g  28.1g R 100.0   5.6   0:20.90 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 411.8   6.3   0:28.17 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 100.0   6.3   0:35.30 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   0:43.56 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   0:50.75 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   0:57.95 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   1:05.05 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   1:14.36 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   1:21.59 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 143.8   6.3   1:28.63 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   1:36.04 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   1:45.68 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   1:53.10 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 143.8   6.3   2:00.44 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   2:07.51 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   2:14.73 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   2:24.31 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   2:31.64 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   2:38.80 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   2:45.90 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   2:55.24 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   3:02.27 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   3:09.63 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   3:19.26 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   3:26.62 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 150.0   6.3   3:33.73 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   3:40.64 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   3:49.76 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   3:56.83 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   4:04.14 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   4:13.90 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   4:21.17 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   4:28.48 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S  1494   6.3   4:38.21 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   4:45.56 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 125.0   6.3   4:52.50 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   4:59.61 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   5:09.27 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   5:16.22 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   5:23.06 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   5:32.47 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 117.6   6.3   5:39.50 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 182.4   6.3   5:48.84 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 117.6   6.3   5:55.34 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   6:02.10 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   6:11.47 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   6:18.66 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   6:25.83 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   6:32.94 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   6:42.76 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   6:49.63 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   6:58.82 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   7:05.65 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   7:12.50 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 111.8   6.3   7:21.21 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 111.8   6.3   7:27.55 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   7:36.84 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   7:43.93 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 143.8   6.3   7:50.89 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   7:58.19 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   8:07.49 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   8:14.38 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 125.0   6.3   8:23.56 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   8:30.53 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   8:37.22 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 150.0   6.3   8:46.69 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3   8:53.72 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   9:00.60 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   9:09.77 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   9:16.48 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   9:26.29 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3   9:33.57 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3   9:40.88 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3   9:48.21 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3   9:55.52 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3  10:05.09 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 131.2   6.3  10:11.87 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3  10:20.87 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 131.2   6.3  10:27.33 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3  10:36.48 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3  10:43.22 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 147.1   6.3  10:52.32 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3  10:59.60 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3  11:06.69 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 150.0   6.3  11:13.95 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3  11:23.78 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 135.3   6.3  11:30.86 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3  11:37.66 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 131.2   6.3  11:46.84 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 143.8   6.3  11:53.86 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 129.4   6.3  12:01.18 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3  12:08.49 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3  12:17.77 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3  12:24.60 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 237.5   6.3  12:33.94 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 137.5   6.3  12:40.95 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 141.2   6.3  12:48.30 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 123.5   6.3  12:55.25 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 117.6   6.3  13:04.19 ego-host
1036347 root      20   0   34.0g  31.4g  31.4g S 131.2   6.3  13:10.88 ego-host
