PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 823209 root      20   0   32.1g  79272   7940 R  81.2   0.0   0:00.13 ego-host
 823209 root      20   0   32.1g   7.1g   7.0g R 100.0   1.4   0:05.32 ego-host
 823209 root      20   0   32.1g  14.1g  14.1g R 100.0   2.8   0:10.51 ego-host
 823209 root      20   0   32.1g  21.2g  21.1g R 100.0   4.2   0:15.70 ego-host
 823209 root      20   0   32.1g  28.3g  28.2g R  94.1   5.7   0:20.88 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 676.5   6.3   0:40.29 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 675.0   6.3   1:17.13 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 694.1   6.3   1:54.26 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 693.8   6.3   2:31.00 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 737.5   6.3   3:08.03 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 664.7   6.3   3:44.64 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3   4:21.26 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 731.2   6.3   4:57.87 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 731.2   6.3   5:34.89 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 706.2   6.3   6:12.02 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3   6:49.01 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 743.8   6.3   7:25.89 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 700.0   6.3   8:02.71 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3   8:39.51 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 737.5   6.3   9:16.60 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 737.5   6.3   9:53.76 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 731.2   6.3  10:31.36 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 670.6   6.3  11:08.77 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 712.5   6.3  11:46.30 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 682.4   6.3  12:23.53 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 750.0   6.3  13:01.13 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 737.5   6.3  13:38.49 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 682.4   6.3  14:15.92 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 687.5   6.3  14:53.26 ego-host
 823209 root      20   0   34.0g  31.4g  31.4g S 693.8   6.3  15:30.33 ego-host
 823209 root      20   0       0      0      0 R 100.0   0.0  15:49.84 ego-host
