PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 825881 root      20   0   32.1g  76372   5032 R  76.5   0.0   0:00.13 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:05.32 ego-host
 825881 root      20   0   32.1g  76384   5032 R  94.1   0.0   0:10.51 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:15.70 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:20.89 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:26.08 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:31.27 ego-host
 825881 root      20   0   32.1g  76384   5032 R  94.1   0.0   0:36.46 ego-host
 825881 root      20   0   32.1g  76384   5032 R  94.1   0.0   0:41.64 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   0:46.84 ego-host
 825881 root      20   0   32.1g  76384   5032 R  94.1   0.0   0:52.02 ego-host
 825881 root      20   0   32.1g  76384   5032 R  94.1   0.0   0:57.21 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   1:02.40 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   1:07.60 ego-host
 825881 root      20   0   32.1g  76384   5032 R 100.0   0.0   1:12.78 ego-host
 825881 root      20   0   32.0g   5824   5032 R  93.8   0.0   1:17.96 ego-host
 825881 root      20   0   34.0g   6240   5320 S  1019   0.0   1:49.87 ego-host
 825881 root      20   0   34.0g   6240   5320 S  1006   0.0   2:41.19 ego-host
 825881 root      20   0   34.0g   6240   5320 S 968.8   0.0   3:32.61 ego-host
 825881 root      20   0   34.0g   6276   5320 S 982.4   0.0   4:24.40 ego-host
 825881 root      20   0   34.0g   6276   5320 S 982.4   0.0   5:16.04 ego-host
 825881 root      20   0   34.0g   6276   5320 S 981.2   0.0   6:07.81 ego-host
 825881 root      20   0   34.0g   6276   5320 S 929.4   0.0   6:59.15 ego-host
 825881 root      20   0   34.0g   6304   5320 S  1031   0.0   7:50.56 ego-host
 825881 root      20   0   34.0g   6304   5320 S  1006   0.0   8:42.20 ego-host
 825881 root      20   0   34.0g   6304   5320 S 982.4   0.0   9:34.19 ego-host
 825881 root      20   0   34.0g   6304   5320 S  1031   0.0  10:26.01 ego-host
 825881 root      20   0   34.0g   6396   5320 S  1031   0.0  11:17.83 ego-host
 825881 root      20   0   34.0g   6460   5320 S 935.3   0.0  12:09.49 ego-host
 825881 root      20   0   34.0g   6460   5320 S  1031   0.0  13:01.20 ego-host
 825881 root      20   0   34.0g   6460   5320 S  1019   0.0  13:53.05 ego-host
 825881 root      20   0   34.0g   6516   5320 S 935.3   0.0  14:44.76 ego-host
 825881 root      20   0   34.0g   6572   5320 S 976.5   0.0  15:36.36 ego-host
 825881 root      20   0   34.0g   6572   5320 S  1038   0.0  16:28.19 ego-host
 825881 root      20   0   34.0g   6588   5320 S 970.6   0.0  17:20.10 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1006   0.0  18:11.83 ego-host
 825881 root      20   0   34.0g   6604   5320 S 952.9   0.0  19:03.59 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1012   0.0  19:55.30 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1019   0.0  20:47.29 ego-host
 825881 root      20   0   34.0g   6604   5320 S 935.3   0.0  21:39.18 ego-host
 825881 root      20   0   34.0g   6604   5320 S 987.5   0.0  22:31.06 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1012   0.0  23:22.49 ego-host
 825881 root      20   0   34.0g   6604   5320 S 935.3   0.0  24:14.46 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1025   0.0  25:05.78 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1012   0.0  25:57.55 ego-host
 825881 root      20   0   34.0g   6604   5320 S 929.4   0.0  26:49.46 ego-host
 825881 root      20   0   34.0g   6604   5320 S  1006   0.0  27:41.34 ego-host
 825881 root      20   0       0      0      0 R  94.1   0.0  27:59.23 ego-host
